date,city,temp_max,temp_min,rainfall
2019-08-30,Surat,29.1,25.9,12.1
2019-08-31,Surat,28.9,26.3,10.4
2019-09-01,Surat,28.6,25.7,16.0
2019-09-02,Surat,29.7,25.7,6.3
2019-09-03,Surat,29.0,25.5,13.7
2019-09-04,Surat,29.7,25.6,30.7
2019-09-05,Surat,30.1,25.9,11.6
2019-09-06,Surat,29.1,26.1,6.2
2019-09-07,Surat,28.9,25.9,16.0
2019-09-08,Surat,28.6,26.1,8.7
2019-09-09,Surat,27.8,25.4,37.8
2019-09-10,Surat,27.7,25.1,83.2
2019-09-11,Surat,28.2,25.4,21.1
2019-09-12,Surat,28.3,25.6,13.8
2019-09-13,Surat,27.7,25.9,8.7
2019-09-14,Surat,28.5,25.9,3.7
2019-09-15,Surat,29.5,25.9,3.5
2019-09-16,Surat,30.3,25.8,0.5
2019-09-17,Surat,30.2,26.4,0.2
2019-09-18,Surat,30.8,25.6,9.9
2019-09-19,Surat,31.7,25.0,5.7
2019-09-20,Surat,29.7,25.3,14.9
2019-09-21,Surat,30.7,24.7,2.5
2019-09-22,Surat,30.8,25.5,1.6
2019-09-23,Surat,30.0,25.4,0.6
2019-09-24,Surat,31.0,25.7,5.3
2019-09-25,Surat,31.1,25.8,17.1
2019-09-26,Surat,31.9,25.4,9.5
2019-09-27,Surat,27.6,25.1,18.6
2019-09-28,Surat,28.6,25.3,7.5
2019-09-29,Surat,27.8,25.0,13.0
2019-09-30,Surat,28.7,25.0,16.3
2019-10-01,Surat,29.2,25.5,3.6
2019-10-02,Surat,29.2,25.0,2.5
2019-10-03,Surat,30.8,25.2,1.6
2019-10-04,Surat,30.9,24.4,1.7
2019-10-05,Surat,31.2,24.2,4.3
2019-10-06,Surat,30.9,24.4,9.7
2019-10-07,Surat,31.6,23.6,1.0
2019-10-08,Surat,32.9,24.8,1.2
2019-10-09,Surat,33.3,24.7,0.5
2019-10-10,Surat,33.6,24.7,0.0
2019-10-11,Surat,32.3,24.4,0.4
2019-10-12,Surat,33.4,24.2,0.0
2019-10-13,Surat,34.5,24.4,0.0
2019-10-14,Surat,35.3,23.9,0.0
2019-10-15,Surat,35.5,22.8,0.0
2019-10-16,Surat,35.8,23.5,0.0
2019-10-17,Surat,35.5,23.3,0.0
2019-10-18,Surat,34.9,23.1,0.0
2019-10-19,Surat,32.6,24.9,6.5
2019-10-20,Surat,28.4,24.5,0.3
2019-10-21,Surat,32.1,24.0,0.0
2019-10-22,Surat,30.1,25.1,3.4
2019-10-23,Surat,29.5,24.3,2.1
2019-10-24,Surat,30.9,23.5,0.1
2019-10-25,Surat,31.3,24.5,0.0
2019-10-26,Surat,29.1,24.4,4.7
2019-10-27,Surat,30.7,23.8,2.3
2019-10-28,Surat,31.8,24.3,12.9
2019-10-29,Surat,32.5,24.3,11.6
2019-10-30,Surat,34.2,23.8,0.4
2019-10-31,Surat,34.5,25.0,0.5
2019-11-01,Surat,33.4,26.1,4.5
2019-11-02,Surat,28.9,23.9,21.5
2019-11-03,Surat,31.8,23.7,0.4
2019-11-04,Surat,32.6,23.1,0.0
2019-11-05,Surat,32.3,23.0,0.0
2019-11-06,Surat,32.5,23.5,0.1
2019-11-07,Surat,29.8,24.5,4.2
2019-11-08,Surat,26.0,22.8,45.9
2019-11-09,Surat,29.7,22.2,1.1
2019-11-10,Surat,31.2,22.7,0.0
2019-11-11,Surat,32.4,21.3,0.0
2019-11-12,Surat,33.1,19.7,0.0
2019-11-13,Surat,32.9,22.7,0.0
2019-11-14,Surat,33.1,22.5,0.0
2019-11-15,Surat,32.9,22.2,0.0
2019-11-16,Surat,33.1,22.3,0.0
2019-11-17,Surat,34.9,23.3,0.0
2019-11-18,Surat,33.9,21.3,0.0
2019-11-19,Surat,33.2,20.2,0.0
2019-11-20,Surat,32.6,20.6,0.0
2019-11-21,Surat,34.5,21.1,0.0
2019-11-22,Surat,33.4,22.8,0.0
2019-11-23,Surat,34.2,22.5,0.0
2019-11-24,Surat,33.7,22.1,0.0
2019-11-25,Surat,33.8,22.3,0.0
2019-11-26,Surat,33.4,22.0,0.0
2019-11-27,Surat,32.8,22.4,0.0
2019-11-28,Surat,32.8,21.8,0.0
2019-11-29,Surat,32.2,22.0,0.0
2019-11-30,Surat,32.7,21.5,0.0
2019-12-01,Surat,32.4,22.2,0.1
2019-12-02,Surat,33.4,22.1,0.0
2019-12-03,Surat,33.2,23.9,0.1
2019-12-04,Surat,33.1,24.3,0.0
2019-12-05,Surat,32.7,26.0,0.2
2019-12-06,Surat,31.2,23.2,0.0
2019-12-07,Surat,31.3,21.1,0.0
2019-12-08,Surat,31.5,19.2,0.0
2019-12-09,Surat,32.6,20.1,0.0
2019-12-10,Surat,31.9,20.2,0.0
2019-12-11,Surat,30.7,18.8,0.0
2019-12-12,Surat,29.9,17.2,0.0
2019-12-13,Surat,28.7,19.3,0.1
2019-12-14,Surat,29.0,18.0,0.0
2019-12-15,Surat,29.3,16.5,0.0
2019-12-16,Surat,29.0,18.1,0.0
2019-12-17,Surat,30.1,18.1,0.0
2019-12-18,Surat,31.1,18.3,0.0
2019-12-19,Surat,31.5,18.3,0.0
2019-12-20,Surat,31.5,19.2,0.0
2019-12-21,Surat,31.5,19.5,0.0
2019-12-22,Surat,33.3,20.5,0.0
2019-12-23,Surat,32.6,22.4,0.0
2019-12-24,Surat,30.8,20.0,0.0
2019-12-25,Surat,28.7,21.6,1.4
2019-12-26,Surat,29.3,16.8,0.0
2019-12-27,Surat,28.9,16.5,0.0
2019-12-28,Surat,29.3,16.5,0.0
2019-12-29,Surat,28.7,17.7,0.0
2019-12-30,Surat,28.5,15.1,0.0
2019-12-31,Surat,25.8,15.4,0.0
2020-01-01,Surat,27.5,14.7,0.0
2020-01-02,Surat,27.5,14.7,0.0
2020-01-03,Surat,26.8,15.3,0.0
2020-01-04,Surat,27.1,14.1,0.0
2020-01-05,Surat,28.1,16.1,0.0
2020-01-06,Surat,31.2,18.5,0.0
2020-01-07,Surat,30.4,19.8,0.0
2020-01-08,Surat,26.7,18.9,0.0
2020-01-09,Surat,27.7,14.3,0.0
2020-01-10,Surat,29.0,15.5,0.0
2020-01-11,Surat,32.2,18.6,0.0
2020-01-12,Surat,32.3,20.3,0.0
2020-01-13,Surat,27.7,21.2,0.0
2020-01-14,Surat,26.9,18.2,0.0
2020-01-15,Surat,24.9,14.8,0.0
2020-01-16,Surat,22.8,13.2,0.0
2020-01-17,Surat,24.3,12.4,0.0
2020-01-18,Surat,28.1,13.0,0.0
2020-01-19,Surat,30.2,14.5,0.0
2020-01-20,Surat,31.1,15.8,0.0
2020-01-21,Surat,29.4,15.0,0.0
2020-01-22,Surat,30.9,16.7,0.0
2020-01-23,Surat,32.4,17.8,0.0
2020-01-24,Surat,32.6,18.7,0.0
2020-01-25,Surat,31.4,17.8,0.0
2020-01-26,Surat,33.2,17.0,0.0
2020-01-27,Surat,29.9,17.0,0.0
2020-01-28,Surat,25.1,17.7,0.0
2020-01-29,Surat,25.2,15.3,0.0
2020-01-30,Surat,28.3,13.4,0.0
2020-01-31,Surat,28.3,14.5,0.0
2020-02-01,Surat,30.1,15.3,0.0
2020-02-02,Surat,31.9,18.5,0.0
2020-02-03,Surat,30.3,16.6,0.0
2020-02-04,Surat,29.4,16.2,0.0
2020-02-05,Surat,30.3,14.8,0.0
2020-02-06,Surat,29.7,14.3,0.0
2020-02-07,Surat,28.5,15.2,0.0
2020-02-08,Surat,30.8,17.7,0.0
2020-02-09,Surat,31.1,18.3,0.0
2020-02-10,Surat,32.6,18.7,0.0
2020-02-11,Surat,34.4,21.1,0.0
2020-02-12,Surat,36.0,22.7,0.0
2020-02-13,Surat,35.3,23.5,0.0
2020-02-14,Surat,33.4,19.7,0.0
2020-02-15,Surat,32.4,17.8,0.0
2020-02-16,Surat,36.1,19.3,0.0
2020-02-17,Surat,37.8,24.0,0.0
2020-02-18,Surat,37.4,22.7,0.0
2020-02-19,Surat,33.4,20.4,0.0
2020-02-20,Surat,32.5,20.1,0.0
2020-02-21,Surat,33.4,19.2,0.0
2020-02-22,Surat,35.1,18.6,0.0
2020-02-23,Surat,34.4,19.4,0.0
2020-02-24,Surat,34.9,20.2,0.0
2020-02-25,Surat,34.6,17.4,0.0
2020-02-26,Surat,35.5,19.3,0.0
2020-02-27,Surat,36.1,20.3,0.0
2020-02-28,Surat,35.2,19.4,0.0
2020-02-29,Surat,33.9,19.8,0.0
2020-03-01,Surat,32.9,19.8,0.0
2020-03-02,Surat,31.5,19.8,0.0
2020-03-03,Surat,29.8,20.8,0.0
2020-03-04,Surat,31.1,19.8,0.0
2020-03-05,Surat,29.2,20.0,0.0
2020-03-06,Surat,28.7,21.2,0.1
2020-03-07,Surat,30.3,18.1,0.0
2020-03-08,Surat,34.1,16.1,0.0
2020-03-09,Surat,30.2,19.3,0.0
2020-03-10,Surat,28.1,21.4,0.0
2020-03-11,Surat,28.4,20.3,0.0
2020-03-12,Surat,27.8,19.9,0.0
2020-03-13,Surat,29.4,18.9,0.0
2020-03-14,Surat,32.9,16.8,0.0
2020-03-15,Surat,35.6,19.8,0.0
2020-03-16,Surat,37.7,21.0,0.0
2020-03-17,Surat,37.8,22.1,0.0
2020-03-18,Surat,38.0,21.7,0.0
2020-03-19,Surat,34.4,22.1,0.0
2020-03-20,Surat,30.0,22.2,0.0
2020-03-21,Surat,31.6,20.6,0.0
2020-03-22,Surat,35.4,21.9,0.0
2020-03-23,Surat,37.7,23.2,0.0
2020-03-24,Surat,38.6,24.9,0.0
2020-03-25,Surat,39.6,26.0,0.0
2020-03-26,Surat,35.2,25.6,0.0
2020-03-27,Surat,35.7,23.2,0.5
2020-03-28,Surat,35.3,24.3,0.0
2020-03-29,Surat,37.3,22.8,0.0
2020-03-30,Surat,38.4,21.4,0.0
2020-03-31,Surat,36.4,23.1,0.0
2020-04-01,Surat,36.7,23.2,0.0
2020-04-02,Surat,38.0,24.4,0.0
2020-04-03,Surat,39.7,23.1,0.0
2020-04-04,Surat,40.6,24.2,0.0
2020-04-05,Surat,40.8,23.2,0.0
2020-04-06,Surat,33.9,23.1,0.0
2020-04-07,Surat,36.6,23.4,0.0
2020-04-08,Surat,33.8,24.0,0.0
2020-04-09,Surat,35.7,24.0,0.0
2020-04-10,Surat,41.4,23.0,0.0
2020-04-11,Surat,42.0,23.6,0.0
2020-04-12,Surat,42.9,25.5,0.0
2020-04-13,Surat,42.9,24.1,0.0
2020-04-14,Surat,43.0,24.8,0.0
2020-04-15,Surat,42.5,28.5,0.0
2020-04-16,Surat,38.9,25.8,0.0
2020-04-17,Surat,39.0,26.2,0.0
2020-04-18,Surat,40.9,25.8,0.0
2020-04-19,Surat,40.1,27.3,0.0
2020-04-20,Surat,40.3,26.9,0.0
2020-04-21,Surat,38.5,25.9,0.0
2020-04-22,Surat,39.5,26.3,0.0
2020-04-23,Surat,39.6,27.3,0.0
2020-04-24,Surat,39.6,26.0,0.0
2020-04-25,Surat,35.5,26.1,0.0
2020-04-26,Surat,34.7,26.5,0.0
2020-04-27,Surat,34.2,26.2,0.0
2020-04-28,Surat,40.5,25.5,0.0
2020-04-29,Surat,42.4,27.5,0.0
2020-04-30,Surat,35.9,27.8,0.0
2020-05-01,Surat,35.9,26.9,0.0
2020-05-02,Surat,39.0,26.6,0.0
2020-05-03,Surat,38.6,27.4,0.0
2020-05-04,Surat,38.1,25.7,0.0
2020-05-05,Surat,40.0,26.2,0.0
2020-05-06,Surat,41.1,26.5,0.0
2020-05-07,Surat,37.4,26.5,0.0
2020-05-08,Surat,34.9,27.4,0.0
2020-05-09,Surat,36.5,27.4,0.0
2020-05-10,Surat,37.4,25.9,0.0
2020-05-11,Surat,36.3,26.9,0.0
2020-05-12,Surat,34.6,26.5,0.0
2020-05-13,Surat,37.2,27.0,0.0
2020-05-14,Surat,38.8,27.7,0.0
2020-05-15,Surat,39.8,28.1,0.0
2020-05-16,Surat,41.3,29.5,0.0
2020-05-17,Surat,41.4,27.9,0.0
2020-05-18,Surat,39.2,29.9,0.0
2020-05-19,Surat,36.4,28.6,0.0
2020-05-20,Surat,35.4,28.2,0.0
2020-05-21,Surat,35.6,28.0,0.0
2020-05-22,Surat,36.4,28.3,0.0
2020-05-23,Surat,41.4,26.7,0.0
2020-05-24,Surat,41.5,25.9,0.0
2020-05-25,Surat,40.8,26.8,0.0
2020-05-26,Surat,38.9,27.2,0.0
2020-05-27,Surat,34.7,28.2,0.0
2020-05-28,Surat,34.7,28.4,0.0
2020-05-29,Surat,34.5,28.9,0.2
2020-05-30,Surat,36.2,28.6,0.1
2020-05-31,Surat,38.2,28.7,0.0
2020-06-01,Surat,35.8,29.1,0.8
2020-06-02,Surat,36.2,28.8,0.2
2020-06-03,Surat,29.7,25.8,5.0
2020-06-04,Surat,34.0,26.5,1.3
2020-06-05,Surat,31.1,25.8,9.6
2020-06-06,Surat,30.9,25.8,6.3
2020-06-07,Surat,31.4,26.1,6.9
2020-06-08,Surat,29.9,25.5,4.9
2020-06-09,Surat,30.6,25.9,10.0
2020-06-10,Surat,31.9,26.3,4.9
2020-06-11,Surat,31.4,26.2,5.9
2020-06-12,Surat,31.9,27.4,2.4
2020-06-13,Surat,30.5,27.1,4.3
2020-06-14,Surat,31.5,26.8,5.8
2020-06-15,Surat,30.2,27.0,16.1
2020-06-16,Surat,31.4,27.1,2.2
2020-06-17,Surat,30.7,27.5,1.7
2020-06-18,Surat,31.1,27.1,4.4
2020-06-19,Surat,31.6,27.4,2.9
2020-06-20,Surat,30.7,27.4,2.4
2020-06-21,Surat,30.8,26.6,4.1
2020-06-22,Surat,29.7,26.0,5.7
2020-06-23,Surat,31.1,26.5,1.4
2020-06-24,Surat,30.3,26.9,3.7
2020-06-25,Surat,31.9,27.1,1.6
2020-06-26,Surat,31.9,27.6,3.7
2020-06-27,Surat,32.1,28.1,4.1
2020-06-28,Surat,32.0,26.8,2.3
2020-06-29,Surat,31.2,27.2,11.0
2020-06-30,Surat,30.9,26.4,9.9
2020-07-01,Surat,31.8,27.1,3.1
2020-07-02,Surat,31.7,26.9,2.5
2020-07-03,Surat,31.3,26.7,3.6
2020-07-04,Surat,30.4,26.5,9.0
2020-07-05,Surat,27.8,26.2,51.1
2020-07-06,Surat,29.1,26.2,31.6
2020-07-07,Surat,31.1,26.7,23.9
2020-07-08,Surat,29.8,26.3,16.4
2020-07-09,Surat,30.9,26.1,6.1
2020-07-10,Surat,30.2,26.5,6.0
2020-07-11,Surat,29.6,26.1,9.1
2020-07-12,Surat,29.4,26.1,11.6
2020-07-13,Surat,29.4,25.9,11.2
2020-07-14,Surat,30.0,25.7,19.4
2020-07-15,Surat,29.4,26.2,20.4
2020-07-16,Surat,30.2,25.6,15.7
2020-07-17,Surat,31.5,24.9,3.0
2020-07-18,Surat,30.3,25.8,3.9
2020-07-19,Surat,29.8,26.1,12.3
2020-07-20,Surat,30.3,26.3,3.4
2020-07-21,Surat,29.5,26.2,7.0
2020-07-22,Surat,30.7,26.6,3.6
2020-07-23,Surat,29.8,26.3,11.3
2020-07-24,Surat,29.7,25.6,23.3
2020-07-25,Surat,27.9,25.4,23.9
2020-07-26,Surat,30.7,25.2,1.5
2020-07-27,Surat,30.3,25.7,7.6
2020-07-28,Surat,30.1,26.5,4.3
2020-07-29,Surat,29.0,26.5,5.9
2020-07-30,Surat,29.0,25.5,33.8
2020-07-31,Surat,30.5,25.9,12.1
2020-08-01,Surat,30.7,26.4,1.3
2020-08-02,Surat,31.5,26.5,0.3
2020-08-03,Surat,31.2,26.6,1.9
2020-08-04,Surat,30.5,25.9,6.6
2020-08-05,Surat,30.8,26.2,44.9
2020-08-06,Surat,31.2,25.9,25.8
2020-08-07,Surat,28.3,26.2,51.4
2020-08-08,Surat,28.8,26.4,12.6
2020-08-09,Surat,28.9,26.1,8.4
2020-08-10,Surat,28.6,26.1,5.3
2020-08-11,Surat,28.9,25.8,27.2
2020-08-12,Surat,28.4,26.0,35.1
2020-08-13,Surat,28.3,25.9,18.9
2020-08-14,Surat,26.7,25.6,32.1
2020-08-15,Surat,26.9,25.6,26.1
2020-08-16,Surat,28.5,26.0,21.1
2020-08-17,Surat,28.0,25.8,43.3
2020-08-18,Surat,27.9,25.5,10.7
2020-08-19,Surat,28.8,25.5,11.1
2020-08-20,Surat,27.0,25.5,25.5
2020-08-21,Surat,28.4,25.5,33.8
2020-08-22,Surat,27.4,25.8,14.6
2020-08-23,Surat,27.2,25.5,39.5
2020-08-24,Surat,28.2,25.4,15.3
2020-08-25,Surat,29.1,25.9,3.9
2020-08-26,Surat,29.5,25.6,3.2
2020-08-27,Surat,27.9,24.8,7.3
2020-08-28,Surat,27.6,25.3,14.8
2020-08-29,Surat,27.4,25.3,25.7
2020-08-30,Surat,26.1,25.0,44.5
2020-08-31,Surat,28.4,24.8,10.9
2020-09-01,Surat,29.1,24.8,2.1
2020-09-02,Surat,30.6,25.2,1.1
2020-09-03,Surat,31.0,25.1,1.5
2020-09-04,Surat,32.7,24.9,0.2
2020-09-05,Surat,32.7,25.9,0.7
2020-09-06,Surat,31.7,26.0,5.0
2020-09-07,Surat,30.2,26.5,3.4
2020-09-08,Surat,31.2,26.9,4.5
2020-09-09,Surat,32.3,26.1,0.5
2020-09-10,Surat,31.2,26.7,13.6
2020-09-11,Surat,30.3,26.7,13.9
2020-09-12,Surat,32.3,26.1,13.6
2020-09-13,Surat,29.5,25.4,1.3
2020-09-14,Surat,29.6,25.9,2.2
2020-09-15,Surat,29.6,26.0,3.9
2020-09-16,Surat,30.5,26.3,0.3
2020-09-17,Surat,29.5,26.9,8.8
2020-09-18,Surat,30.0,26.6,0.6
2020-09-19,Surat,30.5,26.8,6.1
2020-09-20,Surat,32.1,26.7,16.9
2020-09-21,Surat,31.4,25.8,1.5
2020-09-22,Surat,30.9,26.3,3.6
2020-09-23,Surat,29.3,25.6,5.4
2020-09-24,Surat,30.1,26.5,4.0
2020-09-25,Surat,28.7,26.4,14.0
2020-09-26,Surat,29.5,25.4,0.4
2020-09-27,Surat,29.9,24.7,0.0
2020-09-28,Surat,29.6,24.0,2.0
2020-09-29,Surat,30.5,24.1,1.2
2020-09-30,Surat,30.6,24.0,0.1
2020-10-01,Surat,30.7,24.0,0.7
2020-10-02,Surat,31.8,25.0,0.0
2020-10-03,Surat,32.8,25.4,0.0
2020-10-04,Surat,31.9,25.3,0.0
2020-10-05,Surat,31.6,25.8,0.0
2020-10-06,Surat,32.7,24.7,1.3
2020-10-07,Surat,33.0,24.6,0.0
2020-10-08,Surat,35.2,24.9,0.0
2020-10-09,Surat,35.5,24.2,0.0
2020-10-10,Surat,36.1,24.4,0.0
2020-10-11,Surat,35.2,23.7,0.0
2020-10-12,Surat,35.0,27.2,0.0
2020-10-13,Surat,36.8,23.9,0.0
2020-10-14,Surat,36.2,25.3,0.0
2020-10-15,Surat,35.3,28.2,0.9
2020-10-16,Surat,35.5,27.8,0.5
2020-10-17,Surat,32.3,26.8,2.3
2020-10-18,Surat,32.2,26.1,1.0
2020-10-19,Surat,31.1,26.3,6.4
2020-10-20,Surat,32.4,26.2,13.9
2020-10-21,Surat,32.4,25.6,3.0
2020-10-22,Surat,33.0,25.9,0.3
2020-10-23,Surat,32.6,24.5,1.8
2020-10-24,Surat,34.9,20.8,0.0
2020-10-25,Surat,34.4,21.4,0.0
2020-10-26,Surat,35.2,21.0,0.0
2020-10-27,Surat,34.7,21.1,0.0
2020-10-28,Surat,35.3,20.2,0.0
2020-10-29,Surat,34.7,21.8,0.0
2020-10-30,Surat,34.8,20.7,0.0
2020-10-31,Surat,35.1,21.5,0.0
2020-11-01,Surat,35.3,22.4,0.1
2020-11-02,Surat,34.7,23.3,0.0
2020-11-03,Surat,35.4,23.4,0.0
2020-11-04,Surat,35.1,22.5,0.0
2020-11-05,Surat,34.7,20.8,0.0
2020-11-06,Surat,34.4,20.1,0.0
2020-11-07,Surat,34.5,20.4,0.0
2020-11-08,Surat,34.7,21.1,0.0
2020-11-09,Surat,34.3,20.6,0.0
2020-11-10,Surat,33.7,19.1,0.0
2020-11-11,Surat,32.7,19.1,0.0
2020-11-12,Surat,32.9,18.5,0.0
2020-11-13,Surat,34.5,18.6,0.0
2020-11-14,Surat,34.8,21.9,0.0
2020-11-15,Surat,33.5,24.1,0.1
2020-11-16,Surat,34.9,22.6,0.0
2020-11-17,Surat,34.7,23.5,0.0
2020-11-18,Surat,31.9,22.6,0.0
2020-11-19,Surat,30.3,21.2,0.0
2020-11-20,Surat,33.0,18.9,0.0
2020-11-21,Surat,32.6,18.3,0.0
2020-11-22,Surat,32.4,18.7,0.0
2020-11-23,Surat,31.9,17.9,0.0
2020-11-24,Surat,33.4,17.6,0.0
2020-11-25,Surat,31.7,20.8,0.2
2020-11-26,Surat,32.1,21.5,0.0
2020-11-27,Surat,31.8,20.9,0.0
2020-11-28,Surat,31.3,18.6,0.0
2020-11-29,Surat,33.2,22.4,0.0
2020-11-30,Surat,34.3,21.8,0.0
2020-12-01,Surat,34.9,22.7,0.0
2020-12-02,Surat,34.4,21.3,0.0
2020-12-03,Surat,33.7,19.8,0.0
2020-12-04,Surat,34.0,20.0,0.0
2020-12-05,Surat,33.7,18.2,0.0
2020-12-06,Surat,34.5,17.5,0.0
2020-12-07,Surat,34.5,18.8,0.0
2020-12-08,Surat,34.3,19.4,0.0
2020-12-09,Surat,34.3,18.8,0.0
2020-12-10,Surat,32.6,22.4,2.1
2020-12-11,Surat,24.2,21.1,15.6
2020-12-12,Surat,24.8,20.9,6.5
2020-12-13,Surat,26.8,19.3,0.3
2020-12-14,Surat,27.2,17.4,0.0
2020-12-15,Surat,27.4,17.3,0.0
2020-12-16,Surat,28.1,16.5,0.0
2020-12-17,Surat,28.6,17.0,0.0
2020-12-18,Surat,29.6,16.3,0.0
2020-12-19,Surat,30.3,18.2,0.0
2020-12-20,Surat,29.6,18.5,0.0
2020-12-21,Surat,30.2,17.8,0.0
2020-12-22,Surat,30.5,16.0,0.0
2020-12-23,Surat,29.4,14.9,0.0
2020-12-24,Surat,30.4,14.8,0.0
2020-12-25,Surat,32.6,17.3,0.0
2020-12-26,Surat,31.7,19.1,0.0
2020-12-27,Surat,29.3,18.4,0.0
2020-12-28,Surat,26.4,13.6,0.0
2020-12-29,Surat,26.8,11.9,0.0
2020-12-30,Surat,27.8,12.9,0.0
2020-12-31,Surat,30.9,15.8,0.0
2021-01-01,Surat,30.2,16.4,0.0
2021-01-02,Surat,27.1,19.2,0.0
2021-01-03,Surat,27.2,16.8,0.0
2021-01-04,Surat,27.9,16.7,0.0
2021-01-05,Surat,27.7,16.8,0.0
2021-01-06,Surat,27.9,15.9,0.0
2021-01-07,Surat,30.3,18.1,0.5
2021-01-08,Surat,28.8,19.4,0.9
2021-01-09,Surat,29.9,18.9,0.0
2021-01-10,Surat,31.8,20.9,0.3
2021-01-11,Surat,32.8,21.1,0.0
2021-01-12,Surat,32.2,20.6,0.0
2021-01-13,Surat,31.4,18.3,0.0
2021-01-14,Surat,29.7,16.3,0.0
2021-01-15,Surat,29.8,17.2,0.0
2021-01-16,Surat,29.5,16.0,0.0
2021-01-17,Surat,29.9,17.7,0.0
2021-01-18,Surat,29.6,17.3,0.0
2021-01-19,Surat,30.1,16.7,0.0
2021-01-20,Surat,29.4,16.6,0.0
2021-01-21,Surat,30.0,15.4,0.0
2021-01-22,Surat,31.3,15.0,0.0
2021-01-23,Surat,29.8,16.6,0.0
2021-01-24,Surat,29.2,15.9,0.0
2021-01-25,Surat,29.0,13.7,0.0
2021-01-26,Surat,28.2,13.8,0.0
2021-01-27,Surat,28.8,13.2,0.0
2021-01-28,Surat,28.3,12.9,0.0
2021-01-29,Surat,28.9,13.9,0.0
2021-01-30,Surat,30.1,14.4,0.0
2021-01-31,Surat,31.8,14.1,0.0
2021-02-01,Surat,33.2,17.3,0.0
2021-02-02,Surat,33.8,18.5,0.0
2021-02-03,Surat,33.1,17.7,0.0
2021-02-04,Surat,31.3,18.4,0.0
2021-02-05,Surat,30.6,16.6,0.0
2021-02-06,Surat,29.9,16.1,0.0
2021-02-07,Surat,30.7,16.1,0.0
2021-02-08,Surat,32.5,17.0,0.0
2021-02-09,Surat,33.2,15.6,0.0
2021-02-10,Surat,32.7,14.4,0.0
2021-02-11,Surat,33.5,14.9,0.0
2021-02-12,Surat,34.0,16.5,0.0
2021-02-13,Surat,32.6,17.4,0.0
2021-02-14,Surat,33.6,17.8,0.0
2021-02-15,Surat,32.4,18.4,0.0
2021-02-16,Surat,31.6,18.3,0.0
2021-02-17,Surat,32.6,18.4,0.0
2021-02-18,Surat,33.4,19.4,0.0
2021-02-19,Surat,32.4,21.2,0.0
2021-02-20,Surat,32.7,20.1,0.0
2021-02-21,Surat,34.4,19.6,0.0
2021-02-22,Surat,35.7,21.9,0.0
2021-02-23,Surat,36.0,19.4,0.0
2021-02-24,Surat,36.0,20.3,0.0
2021-02-25,Surat,34.8,21.4,0.0
2021-02-26,Surat,35.2,19.4,0.0
2021-02-27,Surat,36.0,19.9,0.0
2021-02-28,Surat,36.5,20.8,0.0
2021-03-01,Surat,36.2,22.7,0.0
2021-03-02,Surat,37.0,19.7,0.0
2021-03-03,Surat,37.5,18.7,0.0
2021-03-04,Surat,38.2,19.2,0.0
2021-03-05,Surat,38.9,19.9,0.0
2021-03-06,Surat,36.1,20.2,0.0
2021-03-07,Surat,35.0,21.2,0.0
2021-03-08,Surat,36.6,20.4,0.0
2021-03-09,Surat,37.7,21.0,0.0
2021-03-10,Surat,37.8,20.9,0.0
2021-03-11,Surat,35.5,21.3,0.0
2021-03-12,Surat,36.1,21.0,0.0
2021-03-13,Surat,37.6,21.7,0.0
2021-03-14,Surat,38.6,21.5,0.0
2021-03-15,Surat,37.3,21.8,0.0
2021-03-16,Surat,38.1,21.4,0.0
2021-03-17,Surat,38.8,21.5,0.0
2021-03-18,Surat,37.9,22.4,0.0
2021-03-19,Surat,35.5,23.7,0.0
2021-03-20,Surat,35.2,21.1,0.0
2021-03-21,Surat,35.1,20.2,0.0
2021-03-22,Surat,35.9,21.8,0.0
2021-03-23,Surat,37.0,21.1,0.0
2021-03-24,Surat,39.0,21.5,0.0
2021-03-25,Surat,39.7,22.6,0.0
2021-03-26,Surat,40.4,21.0,0.0
2021-03-27,Surat,41.3,21.6,0.0
2021-03-28,Surat,41.6,22.6,0.0
2021-03-29,Surat,36.2,22.0,0.0
2021-03-30,Surat,33.2,22.2,0.0
2021-03-31,Surat,32.6,24.6,0.0
2021-04-01,Surat,33.7,24.7,0.0
2021-04-02,Surat,32.2,24.5,0.0
2021-04-03,Surat,33.3,23.7,0.0
2021-04-04,Surat,33.1,24.0,0.0
2021-04-05,Surat,34.1,23.9,0.0
2021-04-06,Surat,39.0,22.4,0.0
2021-04-07,Surat,39.7,22.2,0.0
2021-04-08,Surat,38.2,23.3,0.0
2021-04-09,Surat,36.4,23.6,0.0
2021-04-10,Surat,36.4,22.6,0.0
2021-04-11,Surat,38.4,24.3,0.0
2021-04-12,Surat,38.0,24.0,0.0
2021-04-13,Surat,40.5,23.0,0.0
2021-04-14,Surat,38.3,25.7,0.0
2021-04-15,Surat,38.1,23.7,0.0
2021-04-16,Surat,36.9,24.4,0.0
2021-04-17,Surat,39.0,24.5,0.0
2021-04-18,Surat,40.6,25.2,0.0
2021-04-19,Surat,39.5,25.3,0.0
2021-04-20,Surat,35.3,26.8,0.0
2021-04-21,Surat,36.6,26.4,0.0
2021-04-22,Surat,38.2,24.9,0.0
2021-04-23,Surat,36.0,24.9,0.0
2021-04-24,Surat,36.6,26.4,0.0
2021-04-25,Surat,41.1,25.7,0.0
2021-04-26,Surat,38.4,26.2,2.6
2021-04-27,Surat,37.5,27.3,3.2
